xAxis.x,xAxis.y,yAxis.x,yAxis.y,zAxis.x,zAxis.y
208.2,-111.24145,208.2,-85.239494,208.2,-104.98534
208.79999,-111.43695,208.79999,-84.84849,208.79999,-105.962845
209.40001,-112.21896,209.40001,-83.67546,209.40001,-106.74487
210.0,-112.21896,210.0,-83.67546,210.0,-106.74487
210.6,-113.00098,210.6,-82.89345,210.6,-106.94038
211.2,-113.78299,211.2,-82.89345,211.2,-107.33138
211.79999,-113.39198,211.79999,-82.697945,211.79999,-107.33138
212.4,-112.80547,212.4,-82.111435,212.4,-107.72239
213.0,-112.80547,213.0,-82.111435,213.0,-107.72239
213.6,-112.21896,213.6,-81.91593,213.6,-108.3089
214.2,-112.02346,214.2,-81.91593,214.2,-108.699905
214.8,-112.02346,214.8,-82.111435,214.8,-109.09091
215.4,-111.82796,215.4,-82.697945,215.4,-109.286415
216.00002,-111.82796,216.00002,-82.697945,216.00002,-109.286415
216.6,-111.632454,216.6,-83.08895,216.6,-109.67742
217.2,-111.43695,217.2,-83.47996,217.2,-110.459435
217.8,-110.459435,217.8,-83.67546,217.8,-110.85044
218.4,-110.26393,218.4,-83.47996,218.4,-111.43695
219.0,-110.26393,219.0,-83.47996,219.0,-111.43695
219.59999,-110.459435,219.59999,-83.284454,219.59999,-112.02346
220.20001,-110.459435,220.20001,-83.08895,220.20001,-112.21896
220.8,-110.65494,220.8,-83.67546,220.8,-112.80547
221.4,-110.65494,221.4,-84.45748,221.4,-113.00098
222.0,-110.65494,222.0,-84.45748,222.0,-113.00098
222.59999,-110.06843,222.59999,-84.652985,222.59999,-112.80547
223.20001,-109.67742,223.20001,-84.652985,223.20001,-112.80547
223.8,-109.67742,223.8,-84.652985,223.8,-112.21896
224.40001,-110.85044,224.40001,-85.04399,224.40001,-112.41447
225.0,-110.85044,225.0,-85.04399,225.0,-112.41447
225.59999,-111.045944,225.59999,-85.239494,225.59999,-112.21896
226.2,-111.24145,226.2,-85.239494,226.2,-111.82796
226.79999,-111.43695,226.79999,-85.239494,226.79999,-111.82796
227.40001,-110.85044,227.40001,-85.435,227.40001,-111.43695
228.0,-110.85044,228.0,-85.435,228.0,-111.43695
228.6,-111.045944,228.6,-84.84849,228.6,-111.43695
229.2,-111.43695,229.2,-85.04399,229.2,-111.43695
229.79999,-111.632454,229.79999,-85.239494,229.79999,-110.85044
230.40001,-111.82796,230.40001,-85.239494,230.40001,-110.65494
231.0,-111.82796,231.0,-85.239494,231.0,-110.65494
231.6,-111.43695,231.6,-85.04399,231.6,-110.459435
